path,classification,reason,size,canonical_duplicate,api_is_real,api_is_mock
运行记录/pytest-e2e-71965c3d/project/chapters/71965c3d.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,56,,False,False
运行记录/pytest-e2e-71965c3d/project/chapters/default.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,23,,False,False
运行记录/pytest-e2e-71965c3d/project/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,250,,False,True
运行记录/pytest-e2e-72b68437/harness-72b68437/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-72b68437/harness-72b68437/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-72b68437/harness-72b68437/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-72b68437/harness-72b68437/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-72b68437/l2_completed.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1089,,False,True
运行记录/pytest-e2e-77ab10d9/77ab10d9.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,56,,False,False
运行记录/pytest-e2e-77ab10d9/77ab10d9_failure_packet.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,871,,False,True
运行记录/pytest-e2e-77ab10d9/harness-77ab10d9/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-77ab10d9/harness-77ab10d9/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-77ab10d9/harness-77ab10d9/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-77ab10d9/harness-77ab10d9/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-77ab10d9/harness-77ab10d9/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,261,,False,False
运行记录/pytest-e2e-77ab10d9/l2/E2E-77ab10d9-L2.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1560,,False,True
运行记录/pytest-e2e-77ab10d9/l2/E2E-77ab10d9-L2.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,806,,False,True
运行记录/pytest-e2e-78da8095/project/chapters/default.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,23,,False,False
运行记录/pytest-e2e-78da8095/project/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,250,,False,True
运行记录/pytest-e2e-7a41c0f6/project/chapters/default.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,23,,False,False
运行记录/pytest-e2e-7a41c0f6/project/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,250,,False,True
运行记录/pytest-e2e-7b9a880e/7b9a880e.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,56,,False,False
运行记录/pytest-e2e-7b9a880e/7b9a880e_failure_packet.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,871,,False,True
运行记录/pytest-e2e-7b9a880e/harness-7b9a880e/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-7b9a880e/harness-7b9a880e/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-7b9a880e/harness-7b9a880e/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-7b9a880e/harness-7b9a880e/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-7b9a880e/l2/E2E-7b9a880e-L2.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1628,,False,True
运行记录/pytest-e2e-7b9a880e/l2/E2E-7b9a880e-L2.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,913,,False,True
运行记录/pytest-e2e-7c3c9232/7c3c9232.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,56,,False,False
运行记录/pytest-e2e-7c3c9232/7c3c9232_failure_packet.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,871,,False,True
运行记录/pytest-e2e-7c3c9232/harness-7c3c9232/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-7c3c9232/harness-7c3c9232/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-7c3c9232/harness-7c3c9232/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-7c3c9232/harness-7c3c9232/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-7c3c9232/l2/E2E-7c3c9232-L2.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1628,,False,True
运行记录/pytest-e2e-7c3c9232/l2/E2E-7c3c9232-L2.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,913,,False,True
运行记录/pytest-e2e-7d69b91d/harness-7d69b91d/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-7d69b91d/harness-7d69b91d/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-7d69b91d/harness-7d69b91d/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-7d69b91d/harness-7d69b91d/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-7d69b91d/l2_completed.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1089,,False,True
运行记录/pytest-e2e-7d69b91d/l3/E2E-7d69b91d-L3.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,6471,,False,True
运行记录/pytest-e2e-7d69b91d/l3/E2E-7d69b91d-L3.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,3382,,False,True
运行记录/pytest-e2e-7ea9c2df/project/chapters/default.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,23,,False,False
运行记录/pytest-e2e-7ea9c2df/project/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,250,,False,True
运行记录/pytest-e2e-7f441069/7f441069_l2_input.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1281,,False,True
运行记录/pytest-e2e-7f441069/harness-7f441069/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-7f441069/harness-7f441069/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-7f441069/harness-7f441069/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-7f441069/harness-7f441069/chapters/_candidates/E2E-7f441069-L3_TASK-001.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,136,,False,False
运行记录/pytest-e2e-7f441069/harness-7f441069/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-7f441069/l1/E2E-7f441069-L1.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,28215,,False,True
运行记录/pytest-e2e-7f441069/l1/E2E-7f441069-L1.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,11484,,False,True
运行记录/pytest-e2e-7f441069/l1/E2E-7f441069-L1_audit_blockers.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,415,,False,True
运行记录/pytest-e2e-7f441069/l1/E2E-7f441069-L1_failure_packet.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,2206,,False,True
运行记录/pytest-e2e-7f441069/l2/E2E-7f441069-L2.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,2812,,False,True
运行记录/pytest-e2e-7f441069/l2/E2E-7f441069-L2.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1729,,False,True
运行记录/pytest-e2e-7f441069/l3/E2E-7f441069-L3.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,7151,,False,True
运行记录/pytest-e2e-7f441069/l3/E2E-7f441069-L3.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,3400,,False,True
运行记录/pytest-e2e-7f441069/project/chapters/7f441069.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,56,,False,False
运行记录/pytest-e2e-7f441069/project/chapters/default.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,23,,False,False
运行记录/pytest-e2e-7f441069/project/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,250,,False,True
运行记录/pytest-e2e-80ba372d/80ba372d_l2_input.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1281,,False,True
运行记录/pytest-e2e-80ba372d/harness-80ba372d/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-80ba372d/harness-80ba372d/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-80ba372d/harness-80ba372d/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-80ba372d/harness-80ba372d/chapters/_candidates/E2E-80ba372d-L3_TASK-001.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,136,,False,False
运行记录/pytest-e2e-80ba372d/harness-80ba372d/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-80ba372d/l1/E2E-80ba372d-L1.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,28215,,False,True
运行记录/pytest-e2e-80ba372d/l1/E2E-80ba372d-L1.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,11484,,False,True
运行记录/pytest-e2e-80ba372d/l1/E2E-80ba372d-L1_audit_blockers.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,415,,False,True
运行记录/pytest-e2e-80ba372d/l1/E2E-80ba372d-L1_failure_packet.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,2206,,False,True
运行记录/pytest-e2e-80ba372d/l2/E2E-80ba372d-L2.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,2812,,False,True
运行记录/pytest-e2e-80ba372d/l2/E2E-80ba372d-L2.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1729,,False,True
运行记录/pytest-e2e-80ba372d/l3/E2E-80ba372d-L3.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,7151,,False,True
运行记录/pytest-e2e-80ba372d/l3/E2E-80ba372d-L3.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,3400,,False,True
运行记录/pytest-e2e-80ba372d/project/chapters/80ba372d.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,56,,False,False
运行记录/pytest-e2e-80ba372d/project/chapters/default.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,23,,False,False
运行记录/pytest-e2e-80ba372d/project/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,250,,False,True
运行记录/pytest-e2e-80d6f84d/harness-80d6f84d/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-80d6f84d/harness-80d6f84d/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-80d6f84d/harness-80d6f84d/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-80d6f84d/harness-80d6f84d/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-80d6f84d/harness-80d6f84d/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,261,,False,False
运行记录/pytest-e2e-80d6f84d/l2_completed.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1089,,False,True
运行记录/pytest-e2e-80d6f84d/l3/E2E-80d6f84d-L3.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,6471,,False,True
运行记录/pytest-e2e-80d6f84d/l3/E2E-80d6f84d-L3.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,3382,,False,True
运行记录/pytest-e2e-84195953/harness-84195953/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-84195953/harness-84195953/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-84195953/harness-84195953/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-84195953/harness-84195953/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-84195953/l2_completed.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1089,,False,True
运行记录/pytest-e2e-84195953/l3/E2E-84195953-L3.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,6471,,False,True
运行记录/pytest-e2e-84195953/l3/E2E-84195953-L3.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,3382,,False,True
运行记录/pytest-e2e-8480a844/project/chapters/default.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,23,,False,False
运行记录/pytest-e2e-8480a844/project/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,250,,False,True
运行记录/pytest-e2e-87bcd899/harness-87bcd899/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-87bcd899/harness-87bcd899/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-87bcd899/harness-87bcd899/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-87bcd899/harness-87bcd899/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-87bcd899/l2_completed.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1089,,False,True
运行记录/pytest-e2e-87bcd899/l3/E2E-87bcd899-L3.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,6471,,False,True
运行记录/pytest-e2e-87bcd899/l3/E2E-87bcd899-L3.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,3382,,False,True
运行记录/pytest-e2e-88d7fc87/88d7fc87.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,56,,False,False
运行记录/pytest-e2e-88d7fc87/88d7fc87_failure_packet.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,871,,False,True
运行记录/pytest-e2e-88d7fc87/harness-88d7fc87/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-88d7fc87/harness-88d7fc87/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-88d7fc87/harness-88d7fc87/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-88d7fc87/harness-88d7fc87/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-88d7fc87/harness-88d7fc87/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,261,,False,False
运行记录/pytest-e2e-88d7fc87/l15/E2E-88d7fc87-L15.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1257,,False,True
运行记录/pytest-e2e-88d7fc87/l15/E2E-88d7fc87-L15.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,589,,False,True
运行记录/pytest-e2e-88d7fc87/l2/E2E-88d7fc87-L2.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1570,,False,True
运行记录/pytest-e2e-88d7fc87/l2/E2E-88d7fc87-L2.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,810,,False,True
运行记录/pytest-e2e-8bf1c1bb/project/chapters/default.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,23,,False,False
运行记录/pytest-e2e-8bf1c1bb/project/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,250,,False,True
运行记录/pytest-e2e-8d76af6c/8d76af6c_l2_input.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1281,,False,True
运行记录/pytest-e2e-8d76af6c/harness-8d76af6c/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-8d76af6c/harness-8d76af6c/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
运行记录/pytest-e2e-8d76af6c/harness-8d76af6c/IR/IR-05_章节目标表.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,27,,False,False
运行记录/pytest-e2e-8d76af6c/harness-8d76af6c/chapters/_candidates/E2E-8d76af6c-L3_TASK-001.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,136,,False,False
运行记录/pytest-e2e-8d76af6c/harness-8d76af6c/chapters/ch01.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,53,,False,False
运行记录/pytest-e2e-8d76af6c/l1/E2E-8d76af6c-L1.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,28215,,False,True
运行记录/pytest-e2e-8d76af6c/l1/E2E-8d76af6c-L1.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,11484,,False,True
运行记录/pytest-e2e-8d76af6c/l1/E2E-8d76af6c-L1_audit_blockers.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,415,,False,True
运行记录/pytest-e2e-8d76af6c/l1/E2E-8d76af6c-L1_failure_packet.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,2206,,False,True
运行记录/pytest-e2e-8d76af6c/l2/E2E-8d76af6c-L2.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,2812,,False,True
运行记录/pytest-e2e-8d76af6c/l2/E2E-8d76af6c-L2.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,1729,,False,True
运行记录/pytest-e2e-8d76af6c/l3/E2E-8d76af6c-L3.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,7151,,False,True
运行记录/pytest-e2e-8d76af6c/l3/E2E-8d76af6c-L3.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,3400,,False,True
运行记录/pytest-e2e-8d76af6c/project/chapters/8d76af6c.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,56,,False,False
运行记录/pytest-e2e-8d76af6c/project/chapters/default.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,23,,False,False
运行记录/pytest-e2e-8d76af6c/project/project.json,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,250,,False,True
运行记录/pytest-e2e-97d376d4/harness-97d376d4/IR/IR-00_项目索引.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,24,,False,False
运行记录/pytest-e2e-97d376d4/harness-97d376d4/IR/IR-04_事件链.md,GENERATED_REPRODUCIBLE,匹配可重建路径模式 ^运行记录/pytest-e2e-，内容无真实 API/人工证据,21,,False,False
